Order ID,Date and Time,Product ID,Customer ID,Category,Payment Method,Selling Price,Quantity
ORD327,5/21/24 16:43,PROD191,CUST896,Books,Cash,690.35,6
ORD328,2/23/24 5:17,PROD143,CUST634,Fashion,Bank Transfer,1431.32,9
ORD329,09-01-2024 05:24,PROD49,CUST23,Toys,Bank Transfer,223.51,5
ORD330,9/30/24 19:47,PROD140,CUST898,Home Appliances,Debit Card,1730.78,5
ORD331,4/20/24 12:05,PROD66,CUST187,Toys,Bank Transfer,355.18,1
ORD332,2/27/24 16:41,PROD58,CUST238,Books,Bank Transfer,1411.2,2
ORD333,01-05-2024 22:34,PROD55,CUST436,Toys,Bank Transfer,1139.98,8
ORD334,09-07-2024 11:07,PROD134,CUST887,Fashion,Cash,1804.53,2
ORD335,06-09-2024 19:45,PROD199,CUST709,Fashion,Bank Transfer,1778.39,6
ORD336,7/19/24 13:38,PROD80,CUST225,Books,PayPal,1945.27,3
ORD337,07-08-2024 19:32,PROD139,CUST870,Fashion,Debit Card,591,8
ORD338,04-11-2024 01:30,PROD17,CUST995,Books,Cash,1246.79,9
ORD339,06-08-2024 12:54,PROD197,CUST266,Books,Bank Transfer,884.34,7
ORD340,05-07-2024 12:38,PROD95,CUST316,Fashion,Credit Card,308.88,5
ORD341,05-03-2024 04:28,PROD125,CUST956,Toys,Bank Transfer,703.91,7
ORD342,7/31/24 13:19,PROD17,CUST764,Home Appliances,Credit Card,761.08,7
ORD343,1/17/24 0:58,PROD77,CUST935,Books,Bank Transfer,1628.32,9
ORD344,08-08-2024 12:14,PROD56,CUST412,Books,Cash,412.15,1
ORD345,5/16/24 7:23,PROD127,CUST534,Electronics,Debit Card,1879.8,7
ORD346,5/28/24 13:12,PROD135,CUST546,Fashion,Bank Transfer,1351.75,1
ORD347,2/23/24 16:47,PROD55,CUST512,Toys,Credit Card,647.51,8
ORD348,05-10-2024 11:45,PROD167,CUST579,Toys,Credit Card,390.58,6
ORD349,05-03-2024 20:31,PROD193,CUST945,Home Appliances,Debit Card,638.71,8
ORD350,07-11-2024 12:07,PROD157,CUST294,Home Appliances,Cash,722.67,6
ORD351,10/27/24 17:59,PROD24,CUST212,Home Appliances,Credit Card,1416.13,2
ORD352,1/23/24 3:19,PROD135,CUST639,Fashion,Credit Card,1696.95,8
ORD353,05-11-2024 03:37,PROD26,CUST90,Books,Credit Card,1283.47,10
ORD354,4/14/24 1:24,PROD14,CUST266,Books,Cash,1683,1
ORD355,5/20/24 22:00,PROD89,CUST821,Home Appliances,PayPal,34.2,2
ORD356,10-09-2024 15:57,PROD68,CUST694,Toys,Credit Card,1549.32,7
ORD357,08-10-2024 14:07,PROD46,CUST138,Fashion,PayPal,408.97,5
ORD358,4/19/24 22:17,PROD129,CUST55,Home Appliances,Debit Card,347.76,7
ORD359,07-10-2024 23:36,PROD48,CUST119,Toys,PayPal,1458.03,4
ORD360,9/20/24 19:59,PROD121,CUST343,Electronics,PayPal,1950.71,7
ORD361,2/26/24 4:48,PROD15,CUST231,Toys,Bank Transfer,596.72,10
ORD362,6/21/24 21:59,PROD70,CUST115,Books,Bank Transfer,581.78,5
ORD363,5/27/24 22:39,PROD68,CUST546,Fashion,Cash,1779.4,3
ORD364,2/22/24 1:45,PROD38,CUST953,Books,PayPal,1333.69,3
ORD365,10-05-2024 19:08,PROD84,CUST205,Toys,PayPal,175.82,10
ORD366,02-02-2024 11:09,PROD121,CUST741,Books,PayPal,1926.53,5
ORD367,3/13/24 6:42,PROD156,CUST97,Home Appliances,Credit Card,1928.9,2
ORD368,02-03-2024 12:35,PROD189,CUST400,Electronics,Bank Transfer,844.81,10
ORD369,7/24/24 7:16,PROD35,CUST391,Books,Credit Card,1495.92,5
ORD370,4/24/24 13:48,PROD138,CUST470,Books,Bank Transfer,1849.4,3
ORD371,07-01-2024 05:54,PROD194,CUST744,Books,Debit Card,1932.16,3
ORD372,03-07-2024 21:07,PROD62,CUST659,Fashion,Bank Transfer,1097.8,9
ORD373,09-08-2024 23:05,PROD97,CUST829,Books,Cash,1937.51,3
ORD374,11-07-2024 18:09,PROD106,CUST337,Electronics,Cash,1359.33,10
ORD375,10/28/24 3:14,PROD36,CUST664,Fashion,PayPal,1853.64,4
ORD376,4/19/24 2:18,PROD127,CUST594,Books,Bank Transfer,144.75,3
ORD377,03-09-2024 01:04,PROD148,CUST883,Toys,PayPal,231.68,10
ORD378,08-12-2024 20:14,PROD2,CUST951,Books,PayPal,539.49,1
ORD379,11-06-2024 14:32,PROD190,CUST341,Books,Credit Card,1804.47,6
ORD380,08-04-2024 10:22,PROD173,CUST622,Fashion,Cash,1622.74,2
ORD381,09-10-2024 14:22,PROD70,CUST432,Toys,Credit Card,906.43,2
ORD382,9/19/24 12:41,PROD20,CUST217,Electronics,PayPal,1489.36,5
ORD383,3/26/24 12:00,PROD133,CUST111,Toys,Credit Card,1505.65,2
ORD384,08-04-2024 19:10,PROD35,CUST516,Fashion,Credit Card,1675.7,1
ORD385,10-11-2024 02:36,PROD119,CUST83,Toys,Credit Card,104.56,9
ORD386,09-06-2024 06:44,PROD162,CUST71,Toys,Debit Card,138.41,5
ORD387,01-07-2024 07:05,PROD121,CUST745,Fashion,PayPal,323.07,5
ORD388,1/20/24 14:40,PROD83,CUST314,Books,Bank Transfer,1584.49,6
ORD389,3/31/24 19:49,PROD156,CUST781,Home Appliances,Debit Card,775.32,6
ORD390,01-12-2024 12:41,PROD27,CUST228,Books,Cash,795.81,5
ORD391,6/26/24 3:16,PROD47,CUST289,Books,PayPal,171.55,6
ORD392,01-05-2024 14:26,PROD5,CUST150,Electronics,Debit Card,1814.46,7
ORD393,4/19/24 16:52,PROD193,CUST356,Electronics,Debit Card,998.26,7
ORD394,11-01-2024 06:54,PROD58,CUST208,Books,Debit Card,1654.8,6
ORD395,4/22/24 8:02,PROD86,CUST661,Fashion,PayPal,1726.26,10
ORD396,07-12-2024 14:10,PROD31,CUST666,Fashion,Credit Card,544.43,9
ORD397,02-12-2024 19:11,PROD157,CUST61,Fashion,Debit Card,173.24,6
ORD398,03-10-2024 12:08,PROD23,CUST922,Fashion,Credit Card,632.51,1
ORD399,7/13/24 17:03,PROD59,CUST625,Toys,Cash,1709,8
ORD400,7/27/24 1:37,PROD26,CUST627,Fashion,Bank Transfer,83.17,8
ORD401,9/15/24 19:47,PROD60,CUST617,Fashion,Credit Card,1051.59,8
ORD402,10-01-2024 03:18,PROD94,CUST76,Fashion,Cash,362.66,5
ORD403,08-02-2024 09:01,PROD171,CUST399,Electronics,PayPal,711.35,10
ORD404,4/20/24 12:17,PROD65,CUST702,Fashion,Bank Transfer,691.83,9
ORD405,01-09-2024 01:49,PROD75,CUST176,Fashion,PayPal,938.87,7
ORD406,9/30/24 16:43,PROD158,CUST548,Electronics,PayPal,133.88,7
ORD407,6/13/24 2:12,PROD57,CUST178,Books,Debit Card,1640.08,8
ORD408,7/16/24 7:30,PROD55,CUST188,Books,Bank Transfer,966.11,3
ORD409,4/19/24 15:49,PROD164,CUST136,Home Appliances,Cash,946.49,5
ORD410,03-05-2024 08:12,PROD99,CUST779,Home Appliances,Bank Transfer,977.45,2
ORD411,04-05-2024 09:55,PROD132,CUST78,Electronics,Cash,984.32,1
ORD412,10-04-2024 17:01,PROD170,CUST621,Toys,Credit Card,1693.42,9
ORD413,7/22/24 22:05,PROD127,CUST736,Fashion,Cash,727.61,10
ORD414,06-02-2024 20:56,PROD58,CUST173,Books,Cash,64.56,8
ORD415,8/28/24 7:07,PROD132,CUST997,Electronics,Debit Card,227.87,9
ORD416,07-07-2024 17:39,PROD111,CUST952,Home Appliances,Bank Transfer,1967.32,5
ORD417,11-12-2024 09:23,PROD68,CUST525,Books,PayPal,1825.58,8
ORD418,07-05-2024 10:08,PROD80,CUST70,Fashion,PayPal,1558.02,6
ORD419,2/14/24 23:26,PROD192,CUST301,Home Appliances,Cash,1095.45,2
ORD420,02-12-2024 19:44,PROD4,CUST251,Toys,Cash,882.32,3
ORD421,7/30/24 15:29,PROD177,CUST732,Toys,Bank Transfer,1901.95,7
ORD422,11/16/24 20:28,PROD114,CUST196,Books,PayPal,1338.15,7
ORD423,3/28/24 10:44,PROD133,CUST232,Electronics,Credit Card,1823.62,2
ORD424,7/21/24 19:05,PROD138,CUST276,Fashion,Debit Card,280.27,6
ORD425,8/24/24 13:28,PROD20,CUST472,Toys,Cash,647.55,1
ORD426,01-02-2024 10:50,PROD56,CUST404,Electronics,PayPal,1577.89,9
ORD427,03-10-2024 21:49,PROD23,CUST492,Home Appliances,Debit Card,991.91,10
ORD428,06-09-2024 22:00,PROD158,CUST549,Home Appliances,PayPal,731.61,10
ORD429,05-09-2024 05:16,PROD198,CUST769,Electronics,Debit Card,133.09,9
ORD430,09-05-2024 06:47,PROD166,CUST131,Toys,Cash,1588.67,4
ORD431,08-03-2024 17:07,PROD139,CUST204,Home Appliances,Cash,1791.84,5
ORD432,2/23/24 18:12,PROD77,CUST770,Toys,Cash,1599.67,1
ORD433,08-03-2024 19:29,PROD101,CUST167,Toys,Bank Transfer,221.04,4
ORD434,5/24/24 16:44,PROD158,CUST766,Fashion,Debit Card,1546.79,7
ORD435,2/17/24 14:00,PROD118,CUST329,Books,PayPal,86.12,4
ORD436,01-09-2024 22:57,PROD141,CUST53,Fashion,Credit Card,1735.68,10
ORD437,10/31/24 11:11,PROD83,CUST616,Books,Cash,1327.77,2
ORD438,8/22/24 3:54,PROD162,CUST14,Electronics,Cash,1843.98,7
ORD439,08-03-2024 07:51,PROD112,CUST510,Fashion,Bank Transfer,609.43,1
ORD440,04-04-2024 20:52,PROD149,CUST947,Electronics,Debit Card,23.93,3
ORD441,03-02-2024 09:44,PROD187,CUST493,Toys,Credit Card,1789.14,9
ORD442,7/16/24 19:33,PROD125,CUST710,Books,Debit Card,808.07,7
ORD443,2/17/24 0:18,PROD138,CUST659,Toys,Credit Card,23.28,5
ORD444,1/27/24 19:51,PROD9,CUST283,Electronics,PayPal,527.52,10
ORD445,05-07-2024 07:30,PROD58,CUST246,Toys,Credit Card,581.47,2
ORD446,1/30/24 2:36,PROD117,CUST341,Books,Debit Card,1212.53,7
ORD447,11-02-2024 03:42,PROD3,CUST207,Home Appliances,PayPal,1342.5,3
ORD448,1/14/24 18:39,PROD11,CUST550,Home Appliances,Credit Card,1042.59,7
ORD449,02-06-2024 16:13,PROD61,CUST549,Toys,PayPal,1322.69,7
ORD450,3/14/24 6:20,PROD105,CUST660,Home Appliances,Bank Transfer,1870.82,9
ORD451,11-06-2024 16:27,PROD36,CUST355,Toys,Credit Card,1416.98,9
ORD452,6/15/24 18:17,PROD76,CUST984,Home Appliances,Debit Card,501.08,7
ORD453,05-10-2024 23:49,PROD50,CUST550,Electronics,Debit Card,556.87,10
ORD454,7/20/24 5:37,PROD71,CUST359,Books,Cash,1526.71,4
ORD455,1/24/24 11:25,PROD87,CUST156,Toys,PayPal,233.47,4
ORD456,06-07-2024 15:29,PROD134,CUST49,Home Appliances,Debit Card,1064.82,3
ORD457,9/29/24 0:55,PROD50,CUST336,Books,Credit Card,392.75,10
ORD458,02-01-2024 00:48,PROD95,CUST780,Home Appliances,Debit Card,607.88,7
ORD459,07-01-2024 22:19,PROD183,CUST297,Home Appliances,Debit Card,441.86,3
ORD460,09-10-2024 12:40,PROD196,CUST404,Electronics,Credit Card,1518.03,1
ORD461,8/22/24 9:40,PROD57,CUST989,Home Appliances,Debit Card,1955.32,1
ORD462,8/25/24 17:23,PROD83,CUST79,Fashion,Debit Card,1320.04,7
ORD463,8/13/24 16:58,PROD64,CUST178,Fashion,Credit Card,251.45,2
ORD464,06-05-2024 01:21,PROD182,CUST366,Home Appliances,Bank Transfer,1656.03,4
ORD465,9/22/24 0:20,PROD85,CUST434,Electronics,PayPal,679.35,3
ORD466,10/19/24 1:36,PROD15,CUST241,Fashion,Credit Card,702.76,1
ORD467,5/25/24 20:25,PROD36,CUST629,Fashion,Debit Card,1349.8,9
ORD468,09-11-2024 08:24,PROD159,CUST124,Home Appliances,Debit Card,190.3,2
ORD469,09-12-2024 19:24,PROD31,CUST742,Books,Cash,1278.14,7
ORD470,08-11-2024 05:15,PROD189,CUST308,Electronics,Debit Card,256.22,6
ORD471,07-12-2024 03:18,PROD64,CUST725,Books,Bank Transfer,179.67,4
ORD472,01-02-2024 03:57,PROD23,CUST820,Home Appliances,Debit Card,1818.71,8
ORD473,10/23/24 0:54,PROD163,CUST976,Books,Credit Card,1357.81,4
ORD474,1/24/24 2:56,PROD171,CUST458,Fashion,Bank Transfer,1236.51,2
ORD475,4/30/24 21:25,PROD164,CUST41,Home Appliances,Credit Card,1472.59,2
ORD476,05-07-2024 20:04,PROD69,CUST379,Home Appliances,Debit Card,1676.33,8
ORD477,08-12-2024 23:02,PROD130,CUST111,Home Appliances,Debit Card,1952.03,6
ORD478,10/13/24 4:54,PROD159,CUST813,Electronics,Credit Card,1004.39,4
ORD479,3/31/24 2:50,PROD16,CUST286,Electronics,Bank Transfer,1859.73,8
ORD480,01-01-2024 05:44,PROD102,CUST602,Home Appliances,Cash,1853.03,6
ORD481,6/27/24 23:37,PROD188,CUST848,Electronics,Cash,122.22,10
ORD482,1/22/24 9:31,PROD25,CUST891,Fashion,Cash,1959.06,1
ORD483,10/14/24 16:39,PROD199,CUST805,Home Appliances,Debit Card,1061.4,8
ORD484,8/27/24 5:22,PROD115,CUST893,Fashion,Debit Card,437.24,10
ORD485,6/17/24 5:30,PROD188,CUST854,Home Appliances,Cash,1515.97,1
ORD486,6/22/24 4:34,PROD11,CUST184,Home Appliances,PayPal,606.59,4
ORD487,2/24/24 10:09,PROD16,CUST234,Electronics,Debit Card,708.31,6
ORD488,05-08-2024 03:22,PROD123,CUST114,Toys,Cash,1109.46,9
ORD489,11-09-2024 00:13,PROD52,CUST515,Books,PayPal,381.62,7
ORD490,4/15/24 12:25,PROD25,CUST487,Electronics,Cash,1800.43,6
ORD491,08-07-2024 06:52,PROD130,CUST915,Books,Credit Card,1640.13,3
ORD492,1/30/24 3:05,PROD160,CUST498,Home Appliances,PayPal,149.87,2
ORD493,3/28/24 2:42,PROD89,CUST141,Toys,Bank Transfer,29.84,2
ORD494,01-10-2024 19:29,PROD123,CUST898,Toys,PayPal,1060.57,9
ORD495,06-02-2024 17:06,PROD12,CUST754,Books,Debit Card,256.28,7
ORD496,9/25/24 23:51,PROD194,CUST529,Home Appliances,PayPal,618.5,4
ORD497,2/26/24 2:47,PROD31,CUST646,Toys,Bank Transfer,681.29,10
ORD498,9/19/24 0:57,PROD55,CUST342,Electronics,Cash,1219.45,10
ORD499,10/29/24 23:44,PROD20,CUST488,Home Appliances,Debit Card,985.73,6
ORD500,6/16/24 13:54,PROD103,CUST569,Toys,Credit Card,1677.93,1
ORD501,8/25/24 5:44,PROD10,CUST625,Toys,Bank Transfer,1155.89,2
ORD502,8/19/24 17:16,PROD90,CUST403,Books,Bank Transfer,1555.46,6
ORD503,1/29/24 11:06,PROD174,CUST816,Toys,Cash,259.74,1
ORD504,7/21/24 1:21,PROD197,CUST449,Home Appliances,Bank Transfer,1509.5,9
ORD505,01-07-2024 12:39,PROD27,CUST851,Toys,Debit Card,1754.85,5
ORD506,6/29/24 13:59,PROD51,CUST438,Home Appliances,PayPal,1807.53,6
ORD507,7/27/24 7:42,PROD107,CUST121,Toys,Cash,1978.78,10
ORD508,01-02-2024 09:15,PROD108,CUST780,Electronics,Bank Transfer,1006.68,5
ORD509,10/17/24 3:17,PROD101,CUST775,Fashion,Debit Card,220.01,9
ORD510,9/26/24 3:11,PROD162,CUST385,Electronics,Debit Card,837.55,7
ORD511,1/13/24 17:45,PROD54,CUST175,Electronics,Cash,730.74,6
ORD512,7/31/24 2:08,PROD171,CUST142,Toys,PayPal,487.34,3
ORD513,3/30/24 2:31,PROD102,CUST521,Electronics,Credit Card,1310.7,6
ORD514,4/19/24 5:08,PROD162,CUST25,Home Appliances,Bank Transfer,766.74,10
ORD515,8/30/24 7:46,PROD84,CUST634,Books,PayPal,1144.88,4
ORD516,11-07-2024 10:07,PROD14,CUST821,Toys,Cash,150.53,7
ORD517,02-03-2024 15:51,PROD155,CUST106,Toys,Debit Card,175.17,3
ORD518,2/13/24 7:38,PROD112,CUST141,Fashion,PayPal,48.75,9
ORD519,04-03-2024 22:57,PROD87,CUST952,Toys,Cash,1575.35,8
ORD520,10-01-2024 22:23,PROD33,CUST550,Home Appliances,Debit Card,1602.98,1
ORD521,1/15/24 16:36,PROD11,CUST983,Home Appliances,Bank Transfer,47.71,4
ORD522,10/22/24 0:03,PROD3,CUST946,Toys,PayPal,1527.76,5
ORD523,2/23/24 11:12,PROD105,CUST191,Home Appliances,Credit Card,508.66,4
ORD524,10-11-2024 07:27,PROD166,CUST669,Books,Cash,1049.06,2
ORD525,07-02-2024 06:58,PROD122,CUST140,Home Appliances,Bank Transfer,790.47,3
ORD526,1/31/24 10:15,PROD23,CUST868,Electronics,Credit Card,1988.65,1
ORD527,05-04-2024 11:18,PROD96,CUST846,Electronics,Bank Transfer,1987.08,5
ORD528,06-10-2024 02:33,PROD71,CUST52,Toys,Cash,236.07,1
ORD529,02-07-2024 10:12,PROD98,CUST360,Books,Credit Card,1416.08,8
ORD530,07-03-2024 05:51,PROD117,CUST496,Electronics,Debit Card,1647.62,3
ORD531,08-05-2024 03:32,PROD188,CUST201,Fashion,Cash,665.8,7
ORD532,8/22/24 21:21,PROD37,CUST651,Home Appliances,Credit Card,186.54,9
ORD533,4/27/24 4:44,PROD140,CUST391,Electronics,Credit Card,846.61,9
ORD534,10-07-2024 12:56,PROD135,CUST310,Books,Bank Transfer,41.2,2
ORD535,03-04-2024 11:38,PROD15,CUST404,Home Appliances,Cash,287.96,5
ORD536,10/25/24 10:47,PROD61,CUST987,Books,Cash,39.32,8
ORD537,5/28/24 22:43,PROD88,CUST317,Fashion,Bank Transfer,1980.07,8
ORD538,06-10-2024 02:54,PROD67,CUST110,Electronics,Debit Card,1619.96,6
ORD539,5/29/24 1:26,PROD3,CUST588,Fashion,Credit Card,773.62,5
ORD540,5/16/24 18:04,PROD119,CUST808,Fashion,Debit Card,1323.59,4
ORD541,8/25/24 18:53,PROD154,CUST624,Electronics,Debit Card,1914.22,7
ORD542,01-08-2024 06:50,PROD186,CUST228,Electronics,Bank Transfer,981.75,2
ORD543,06-09-2024 02:32,PROD48,CUST355,Books,Cash,1555.11,5
ORD544,3/26/24 15:59,PROD143,CUST402,Home Appliances,Debit Card,1082.83,3
ORD545,01-05-2024 19:36,PROD51,CUST419,Fashion,PayPal,203.54,6
ORD546,03-04-2024 03:17,PROD164,CUST48,Books,Bank Transfer,1456.44,2
ORD547,6/30/24 22:18,PROD72,CUST828,Home Appliances,PayPal,45.83,7
ORD548,09-01-2024 09:50,PROD70,CUST71,Electronics,Bank Transfer,768.33,5
ORD549,02-09-2024 13:56,PROD26,CUST955,Books,PayPal,1300.99,6
ORD550,02-03-2024 02:14,PROD115,CUST488,Books,Bank Transfer,1105.78,8
ORD551,10/30/24 12:41,PROD87,CUST635,Home Appliances,Bank Transfer,711.21,2
ORD552,3/27/24 10:58,PROD193,CUST279,Home Appliances,Cash,1334.17,3
ORD553,6/14/24 14:48,PROD39,CUST470,Toys,Cash,659.52,9
ORD554,7/14/24 19:05,PROD47,CUST944,Books,Cash,1496.54,6
ORD555,07-11-2024 17:34,PROD55,CUST239,Toys,Bank Transfer,1668.01,8
ORD556,10/21/24 1:07,PROD183,CUST702,Electronics,Credit Card,553.06,1
ORD557,9/19/24 14:44,PROD135,CUST871,Fashion,Debit Card,1977.29,1
ORD558,03-03-2024 16:47,PROD104,CUST720,Toys,PayPal,866.96,2
ORD559,9/27/24 19:21,PROD128,CUST457,Home Appliances,Debit Card,174.19,3
ORD560,1/13/24 22:21,PROD53,CUST852,Electronics,Bank Transfer,383.47,2
ORD561,5/30/24 17:07,PROD133,CUST366,Toys,Cash,229.07,2
ORD562,9/17/24 18:55,PROD45,CUST998,Electronics,Bank Transfer,65.09,6
ORD563,4/27/24 13:06,PROD66,CUST795,Toys,Debit Card,173.1,3
ORD564,6/18/24 21:14,PROD150,CUST558,Home Appliances,Cash,55.56,6
ORD565,3/27/24 10:23,PROD192,CUST299,Electronics,Cash,779.37,2
ORD566,02-04-2024 07:09,PROD35,CUST659,Fashion,Cash,1168.4,3
ORD567,8/16/24 0:58,PROD159,CUST927,Electronics,PayPal,1442.62,5
ORD568,6/22/24 5:02,PROD28,CUST622,Books,Bank Transfer,454.09,1
ORD569,11/13/24 23:27,PROD183,CUST157,Electronics,Bank Transfer,838.17,5
ORD570,01-08-2024 04:03,PROD176,CUST663,Books,Credit Card,1727.58,5
ORD571,6/28/24 17:51,PROD171,CUST707,Books,Cash,258.17,6
ORD572,5/14/24 4:54,PROD142,CUST108,Home Appliances,Cash,397.04,6
ORD573,02-12-2024 11:42,PROD142,CUST174,Electronics,Bank Transfer,1656.28,2
ORD574,04-01-2024 15:28,PROD161,CUST427,Electronics,PayPal,288.98,5
ORD575,6/19/24 17:35,PROD86,CUST876,Home Appliances,Credit Card,236.32,9
ORD576,09-04-2024 18:14,PROD84,CUST206,Fashion,Credit Card,834.83,10
ORD577,2/20/24 13:43,PROD112,CUST506,Electronics,Credit Card,1105.63,3
ORD578,02-06-2024 14:18,PROD159,CUST344,Books,PayPal,754.93,9
ORD579,1/31/24 13:16,PROD180,CUST208,Books,Debit Card,1936.34,4
ORD580,5/26/24 17:45,PROD122,CUST51,Toys,PayPal,1790.76,4
ORD581,11-07-2024 14:16,PROD197,CUST740,Books,Cash,1660.05,10
ORD582,1/31/24 19:45,PROD104,CUST793,Fashion,Credit Card,1270.3,3
ORD583,08-12-2024 19:20,PROD100,CUST475,Toys,Bank Transfer,1475.15,6
ORD584,02-10-2024 11:20,PROD111,CUST895,Home Appliances,PayPal,1289.8,2
ORD585,06-11-2024 18:51,PROD2,CUST598,Toys,PayPal,1982.61,1
ORD586,8/19/24 23:34,PROD92,CUST175,Books,PayPal,623.39,4
ORD587,9/23/24 22:13,PROD28,CUST145,Toys,Credit Card,1428.21,10
ORD588,6/24/24 18:43,PROD125,CUST987,Electronics,PayPal,1324.79,6
ORD589,6/29/24 11:02,PROD173,CUST281,Fashion,Bank Transfer,64.4,4
ORD590,6/14/24 12:29,PROD7,CUST360,Fashion,Debit Card,871.55,9
ORD591,2/19/24 22:02,PROD110,CUST262,Fashion,Bank Transfer,1065.07,1
ORD592,08-03-2024 06:07,PROD109,CUST645,Home Appliances,Cash,1030.04,5
ORD593,06-02-2024 12:03,PROD8,CUST499,Fashion,Credit Card,1646.48,6
ORD594,06-05-2024 03:49,PROD126,CUST140,Fashion,PayPal,259.66,8
ORD595,3/28/24 1:02,PROD88,CUST53,Books,PayPal,1851.87,10
ORD596,01-03-2024 21:26,PROD89,CUST74,Fashion,Bank Transfer,239.25,10
ORD597,9/30/24 7:16,PROD111,CUST738,Toys,Cash,1353.35,4
ORD598,05-04-2024 21:51,PROD90,CUST210,Electronics,PayPal,1518.46,10
ORD599,04-01-2024 12:14,PROD137,CUST477,Home Appliances,Cash,549.12,10
ORD600,05-09-2024 12:13,PROD141,CUST579,Books,Cash,394.55,2
ORD601,5/18/24 16:14,PROD105,CUST728,Toys,PayPal,479.67,1
ORD602,03-09-2024 21:57,PROD85,CUST809,Fashion,Credit Card,1253.07,3
ORD603,10-02-2024 00:40,PROD17,CUST103,Fashion,Credit Card,213.18,2
ORD604,4/16/24 23:52,PROD105,CUST369,Toys,Cash,480.67,3
ORD605,11-07-2024 13:10,PROD172,CUST79,Fashion,Bank Transfer,306.19,3
ORD606,3/14/24 21:00,PROD24,CUST211,Books,Credit Card,681.53,2
ORD607,04-01-2024 09:08,PROD49,CUST907,Toys,Debit Card,825.24,7
ORD608,9/27/24 11:26,PROD191,CUST186,Books,Bank Transfer,514.05,6
ORD609,2/14/24 5:11,PROD27,CUST833,Books,Bank Transfer,118.12,9
ORD610,01-09-2024 08:01,PROD138,CUST778,Home Appliances,Debit Card,36.32,4
ORD611,10-01-2024 01:39,PROD148,CUST98,Home Appliances,Credit Card,1500.4,7
ORD612,01-12-2024 06:11,PROD113,CUST44,Books,Cash,1241.66,1
ORD613,08-06-2024 08:51,PROD195,CUST661,Books,Cash,1608.13,8
ORD614,7/26/24 23:58,PROD189,CUST449,Fashion,Credit Card,787.33,8
ORD615,01-03-2024 02:50,PROD142,CUST1000,Toys,Cash,154.71,1
ORD616,3/23/24 12:09,PROD25,CUST255,Fashion,Bank Transfer,1945.66,6
ORD617,9/23/24 10:41,PROD116,CUST509,Home Appliances,PayPal,71.23,9
ORD618,05-07-2024 05:18,PROD45,CUST759,Home Appliances,PayPal,603.52,6
ORD619,1/19/24 12:03,PROD90,CUST669,Books,Cash,433.41,10
ORD620,10/13/24 7:16,PROD96,CUST236,Toys,Debit Card,1055.89,7
ORD621,3/27/24 7:02,PROD131,CUST155,Fashion,PayPal,183.5,3
ORD622,3/13/24 8:50,PROD112,CUST719,Electronics,Cash,127.02,8
ORD623,6/20/24 6:49,PROD124,CUST971,Electronics,PayPal,1829.18,7
ORD624,8/15/24 0:16,PROD190,CUST999,Books,Debit Card,1138.92,8
ORD625,03-04-2024 08:59,PROD106,CUST182,Home Appliances,Credit Card,1729.16,1
ORD626,3/24/24 21:59,PROD99,CUST896,Electronics,Bank Transfer,358.45,9
ORD627,06-12-2024 02:57,PROD36,CUST842,Toys,PayPal,1316.08,10
ORD628,03-06-2024 21:50,PROD179,CUST624,Books,Cash,1305.23,4
ORD629,5/31/24 11:04,PROD61,CUST464,Electronics,Cash,1521.02,6
ORD630,05-03-2024 21:08,PROD140,CUST987,Electronics,PayPal,1813.25,6
ORD631,7/26/24 12:42,PROD138,CUST632,Home Appliances,Cash,929.1,10
ORD632,3/13/24 12:37,PROD130,CUST802,Books,Bank Transfer,78.03,3
ORD633,1/16/24 0:32,PROD196,CUST15,Home Appliances,Credit Card,1795.03,4
ORD634,05-12-2024 06:58,PROD186,CUST802,Electronics,Debit Card,1626.9,8
ORD635,9/26/24 9:42,PROD98,CUST707,Electronics,Bank Transfer,1933.32,1
ORD636,09-07-2024 05:49,PROD147,CUST570,Books,Debit Card,1691.37,4
ORD637,04-07-2024 00:00,PROD21,CUST376,Books,Cash,35.93,1
ORD638,02-01-2024 16:26,PROD38,CUST459,Electronics,Credit Card,1197.14,6
ORD639,03-11-2024 05:24,PROD19,CUST250,Home Appliances,Cash,681.79,7
ORD640,07-12-2024 19:13,PROD200,CUST836,Toys,Debit Card,1098.89,9
ORD641,04-04-2024 04:03,PROD168,CUST220,Toys,Debit Card,464.43,5
ORD642,07-10-2024 16:40,PROD54,CUST157,Toys,Bank Transfer,1090.91,1
ORD643,7/22/24 9:14,PROD116,CUST400,Home Appliances,PayPal,1687.41,3
ORD644,6/18/24 13:40,PROD37,CUST892,Electronics,PayPal,194.42,4
ORD645,1/27/24 4:01,PROD146,CUST806,Books,Credit Card,1289.46,2
ORD646,8/28/24 6:23,PROD130,CUST319,Home Appliances,PayPal,636.53,8
ORD647,05-01-2024 18:58,PROD35,CUST600,Home Appliances,Debit Card,1664.21,7
ORD648,2/17/24 22:11,PROD129,CUST671,Electronics,Debit Card,265.71,3
ORD649,1/16/24 21:20,PROD159,CUST144,Electronics,PayPal,575.83,1
ORD650,6/18/24 22:03,PROD171,CUST271,Electronics,Cash,1443.75,3
ORD651,05-02-2024 16:08,PROD90,CUST426,Toys,Cash,284.26,9
ORD652,10/15/24 1:37,PROD7,CUST465,Books,Cash,1089.88,9
ORD653,2/21/24 1:01,PROD156,CUST53,Home Appliances,Credit Card,1690.32,6
ORD654,2/21/24 23:18,PROD75,CUST732,Electronics,Cash,1046.21,3
